,Unnamed: 0,Unnamed: 0.1,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified
2981,2991.0,5094.0,8.221215807173714e+17,#M25 anti-clockwise within J23 | Anti-Clockwise | Road Works | Hertfordshire https://t.co/0MhVz8FFZZ #east #uktraffic,2017-01-19T16:40:33.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
2982,2992.0,5096.0,8.221227150542807e+17,#M25 clockwise between J16 and J17 - Accident - Full details at https://t.co/l5EmoAw0RN,2017-01-19T16:45:04.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
2983,2993.0,5097.0,8.221227234637005e+17,M25 clockwise between J16 and J17 | Accident https://t.co/b9avGQfov6,2017-01-19T16:45:06.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
2984,2994.0,5098.0,8.221231028302152e+17,M25 clockwise between J16 and J17 | Accident https://t.co/Hz2xcH7V8U Thx 2 HW England,2017-01-19T16:46:36.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
2987,2997.0,5102.0,8.221249864125194e+17,"#M25 heavy clockwise between J10, Wisley Interchange and J12 M3 and again between J14, Heathrow Terminal 4 and J18, Chorleywood",2017-01-19T16:54:05.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
2988,2998.0,5103.0,8.221253724226355e+17,#M25 anti-clockwise between J11 and J10 | Anti-Clockwise | Road Works | Surrey https://t.co/zI2ZU70MZb #uktraffic,2017-01-19T16:55:37.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
2989,2999.0,5104.0,8.221261928746803e+17,1 lane blocked on the #M25 clockwise btwn J16 + J17. Emergency services are on scene working following a collision. Approach with care,2017-01-19T16:58:53.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
2990,3000.0,5105.0,8.221261931473183e+17,1 lane blocked on the #M25 clockwise btwn J16 + J17. Emergency services are on scene working following a collision. Approach with care,2017-01-19T16:58:53.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
2991,3001.0,5106.0,8.221262468175667e+17,1 lane blocked on the #M25 clockwise btwn J16 + J17. Emergency services are on scene working following a collision. Approach with care Thx …,2017-01-19T16:59:06.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
2993,3003.0,5108.0,8.221264968862556e+17,#M25 anti-clockwise within J24 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-19T17:00:05.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
